Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
80,43959283,8,1,1233,0,411,0,154.125,212.7127087,0,0,0,0,28.04868314,0.204734913,5494910.375,14100000,40300000,13,3645174,520739.1429,939366.1061,2536716,13,0,0,0,0,0,0,0,0,0,276,20,0.18198659,0.022748324,0,411,123.3,198.5318614,39414.9,0,0,1,0,0,0,0,0,0,137,154.125,0,0,0,0,0,0,0,8,1233,1,0,-1,0,3,0,0,0,0,0,40300000,0,40300000,40300000,DoS Hulk
6917,4,2,0,12,0,6,6,6,0,0,0,0,0,150383,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,368,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,993958,4,1,304,0,304,0,76,152,0,0,0,0,305.8479332,5.030393638,248489.5,368165.7844,781031,11,212927,70975.66667,119382.1638,208806,11,0,0,0,0,0,0,0,0,0,164,40,4.024314911,1.006078728,0,304,50.66666667,124.1074803,15402.66667,0,1,0,0,0,0,0,0,0,60.8,76,0,0,0,0,0,0,0,4,304,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,70435801,9,1,211,0,168,0,23.44444444,54.72684696,0,0,0,0,2.9956357,0.141973256,7826200.111,14994810.73,38376096,3,70434788,8804348.5,15720173.76,38376096,3,0,0,0,0,0,0,0,0,0,324,40,0.12777593,0.014197326,0,168,19.18181818,49.85943879,2485.963636,0,1,0,0,0,0,0,0,0,21.1,23.44444444,0,0,0,0,0,0,0,9,211,1,0,-1,29200,4,0,1247489.5,1760965.293,2492680,2299,33970411,6230579.479,38376096,29564726,DoS slowloris
53,199,2,2,82,114,41,41,41,0,57,57,57,0,324235,143837,66.33333333,30.89228598,102,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,10050.25126,10050.25126,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5593595,3,1,12,0,6,0,4,3.464101615,0,0,0,0,96284,59316,1864531.667,3216289.936,5578373,4,5593595,2796797.5,3933741.797,5578373,15222,0,0,0,0,0,0,0,0,0,72,32,0.536327711,0.178775904,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
80,62298623,6,1,308,0,308,0,51.33333333,125.7404735,0,0,0,0,4.943929499,0.112362034,10400000,22500000,56100000,2754,60300000,12100000,24700000,56100000,2754,0,0,0,0,0,0,0,0,0,216,40,0.096310315,0.016051719,0,308,38.5,108.8944443,11858,0,1,0,0,0,0,0,0,0,44,51.33333333,0,0,0,0,0,0,0,6,308,1,0,-1,29200,1,0,6009411,0,6009411,6009411,56100000,0,56100000,56100000,DoS Hulk
443,5415,2,0,12,0,6,6,6,0,0,0,0,0,113859,178205,5415,0,5415,5415,5415,5415,0,5415,5415,0,0,0,0,0,0,0,0,0,40,0,369.3444137,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,62797,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,45265,4,2,360,212,90,90,90,0,106,106,106,0,37470,106515,9053,12542.04244,25365,3,25372,8457.333333,14642.46886,25365,3,3,3,0,3,3,0,0,0,0,128,64,88.36849663,44.18424832,90,106,94.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,110.3333333,90,106,0,0,0,0,0,0,4,360,2,212,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
80,10726331,9,1,354,0,354,0,39.33333333,118,0,0,0,0,33.00289726,0.932285233,1191814.556,3484700.778,10500000,2,10700000,1340790.75,3694535.634,10500000,2,0,0,0,0,0,0,0,0,0,272,20,0.83905671,0.093228523,0,354,32.18181818,106.735016,11392.36364,0,0,1,0,0,0,0,0,0,35.4,39.33333333,0,0,0,0,0,0,0,9,354,1,0,-1,0,1,0,2733,0,2733,2733,10500000,0,10500000,10500000,DoS Hulk
53,30817,2,2,66,98,33,33,33,0,49,49,49,0,233208,104113,10272.33333,17788.73917,30813,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,80,64.89924392,64.89924392,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,234,2,2,92,248,46,46,46,0,124,124,124,0,56670,121275,78,94.88413988,184,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,64,64,8547.008547,8547.008547,46,124,77.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,96.5,46,124,0,0,0,0,0,0,2,92,2,248,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,148155,1,1,0,0,0,0,0,0,0,0,0,0,2,104935,148155,0,148155,148155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.749687827,6.749687827,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,486,243,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30616,1,1,52,116,52,52,52,0,116,116,116,0,237484,217878,30616,0,30616,30616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.66266005,32.66266005,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110,52,116,0,0,0,0,0,0,1,52,1,116,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
3289,18,13,0,234,0,18,18,18,0,0,0,0,0,41777,225119,1.5,1.445997611,6,1,18,1.5,1.445997611,6,1,0,0,0,0,0,0,0,0,0,260,0,722222.2222,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,19.38461538,18,0,0,0,0,0,0,0,13,234,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
80,1000854,2,1,0,0,0,0,0,0,0,0,0,0,0,2.997440186,500427,696481.7947,992914,7940,992914,992914,0,992914,992914,0,0,0,0,0,0,0,0,0,40,20,1.998293457,0.999146729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
80,49065400,10,1,238,0,168,0,23.8,51.05509007,0,0,0,0,4.850668699,0.22419057,4906540,8519466.671,20872167,361,49064569,5451618.778,8849377.327,20872167,361,0,0,0,0,0,0,0,0,0,320,40,0.203809609,0.020380961,0,168,19.83333333,47.10111624,2218.515152,0,1,0,0,0,0,0,0,0,21.63636364,23.8,0,0,0,0,0,0,0,10,238,1,0,-1,29200,7,0,79995.66667,104158.5021,198270,1954,16140067.67,7494825.342,20872167,7498842,DoS slowloris
123,36645,1,1,48,48,48,48,48,0,48,48,48,0,132283,205097,36645,0,36645,36645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,27.2888525,27.2888525,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,101483073,23,1,956,0,337,0,41.56521739,109.8829237,0,0,0,0,9.420290219,0.236492641,4412307.522,12100000,41300000,1,101000000,4612866.773,12400000,41300000,1,0,0,0,0,0,0,0,0,0,760,20,0.226638781,0.00985386,0,337,38.24,105.8325249,11200.52333,0,0,1,0,0,0,0,0,0,39.83333333,41.56521739,0,0,0,0,0,0,0,23,956,1,0,-1,0,3,0,126368.3333,112556.3763,215875,4,33600000,11900000,41300000,19900000,DoS Hulk
80,215521,6,1,411,0,411,0,68.5,167.7900474,0,0,0,0,1907.006742,32.47943356,35920.16667,73159.59302,184984,4,202820,40564,80800.17731,184984,4,0,0,0,0,0,0,0,0,0,228,40,27.83951448,4.63991908,0,411,51.375,145.3104435,21115.125,0,1,0,0,0,0,0,0,0,58.71428571,68.5,0,0,0,0,0,0,0,6,411,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,67129,2,2,76,300,38,38,38,0,150,150,150,0,240839,210511,22376.33333,38673.80778,67033,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,88,29.79338289,29.79338289,38,150,82.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,103.5,38,150,0,0,0,0,0,0,2,76,2,300,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
57879,404,2,1,0,0,0,0,0,0,0,0,0,0,2,226377,202,281.4284989,401,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,32,4950.49505,2475.247525,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,350,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
80,49153589,10,1,221,0,168,0,22.1,51.75036232,0,0,0,0,4.496111159,0.223788338,4915358.9,7906846.704,22495457,4,48155656,5350628.444,8258424.951,22495457,4,0,0,0,0,0,0,0,0,0,328,40,0.203443944,0.020344394,0,168,18.41666667,47.59384669,2265.174242,0,1,0,0,0,0,0,0,0,20.09090909,22.1,0,0,0,0,0,0,0,10,221,1,0,-1,29200,5,0,1277824.5,1753762.703,2517922,37727,15084930.33,7632212.594,22495457,7248839,DoS slowloris
80,1256332,9,1,323,0,323,0,35.88888889,107.6666667,0,0,0,0,257.0976462,7.959679448,139592.4444,329700.8381,993208,2,263124,32890.5,84413.25632,241384,2,0,0,0,0,0,0,0,0,0,260,40,7.163711503,0.795967945,0,323,29.36363636,97.3881643,9484.454545,0,1,0,0,0,0,0,0,0,32.3,35.88888889,0,0,0,0,0,0,0,9,323,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
47434,61,1,1,0,0,0,0,0,0,0,0,0,0,2,173044,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,120,338,0,32,0,0,0,0,0,0,0,0,BENIGN
53,183,2,2,80,264,40,40,40,0,132,132,132,0,87839,147622,61,100.4589468,177,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,10928.96175,10928.96175,40,132,76.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,96,40,132,0,0,0,0,0,0,2,80,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,98296444,11,1,666,0,345,0,60.54545455,134.8119903,0,0,0,0,6.775423127,0.122079696,8936040.364,29500000,97900000,3,98300000,9827457.9,30900000,97900000,3,0,0,0,0,0,0,0,0,0,408,40,0.111906388,0.010173308,0,345,51.23076923,125.1486808,15662.19231,0,1,0,0,0,0,0,0,0,55.5,60.54545455,0,0,0,0,0,0,0,11,666,1,0,-1,29200,2,0,208547,0,208547,208547,97900000,0,97900000,97900000,DoS Hulk
80,1216281,11,1,364,0,364,0,33.09090909,109.7501294,0,0,0,0,299.2729476,9.86614113,110571,297502.3148,994410,2,221871,22187.1,53528.55662,173378,2,0,0,0,0,0,0,0,0,0,372,40,9.043962703,0.822178428,0,364,28,100.9554357,10192,0,1,0,0,0,0,0,0,0,30.33333333,33.09090909,0,0,0,0,0,0,0,11,364,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,73911816,8,1,408,0,408,0,51,144.2497834,0,0,0,0,5.520091672,0.121766728,9238977,24800000,70600000,1,70800000,10100000,26700000,70600000,1,0,0,0,0,0,0,0,0,0,252,32,0.108237092,0.013529636,0,408,40.8,129.0209285,16646.4,1,0,0,0,1,0,0,0,0,45.33333333,51,0,0,0,0,0,0,0,8,408,1,0,-1,251,1,0,3126709,0,3126709,3126709,70600000,0,70600000,70600000,DoS Hulk
80,2082781,9,1,578,0,289,0,64.22222222,127.4370215,0,0,0,0,277.5135744,4.801272913,231420.1111,398830.0681,994885,1,1087896,135987,296836.8768,854149,1,0,0,0,0,0,0,0,0,0,296,40,4.321145622,0.480127291,0,289,52.54545455,116.9062562,13667.07273,0,1,0,0,0,0,0,0,0,57.8,64.22222222,0,0,0,0,0,0,0,9,578,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
35042,28,1,1,6,6,6,6,6,0,6,6,6,0,200145,224588,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,27740,49334,0,20,0,0,0,0,0,0,0,0,BENIGN
443,916211,7,11,929,6131,501,0,132.7142857,187.9846752,1460,0,557.3636364,664.3377564,288083,126077,53894.76471,129421.9329,477750,23,438461,73076.83333,121003.964,319116,4772,892694,89269.4,240020.6999,771230,79,0,0,0,0,152,228,7.640161491,12.00596806,0,1460,371.5789474,554.9082322,307923.1462,0,0,0,1,0,0,0,0,1,392.2222222,132.7142857,557.3636364,0,0,0,0,0,0,7,929,11,6131,8192,5291,6,20,0,0,0,0,0,0,0,0,BENIGN
65128,55,1,1,6,6,6,6,6,0,6,6,6,0,112007,178103,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18181.81818,18181.81818,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,512,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,10419,2,1,0,0,0,0,0,0,0,0,0,0,0,287.9355024,5209.5,2407.69859,6912,3507,3507,3507,0,3507,3507,0,0,0,0,0,0,0,0,0,40,20,191.9570016,95.97850082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
80,1222387,6,1,339,0,339,0,56.5,138.3961705,0,0,0,0,277.3262477,5.726500691,203731.1667,398717.7122,1003836,8,218551,43710.2,81666.66565,188507,8,0,0,0,0,0,0,0,0,0,224,40,4.908429164,0.818071527,0,339,42.375,119.8545994,14365.125,0,1,0,0,0,0,0,0,0,48.42857143,56.5,0,0,0,0,0,0,0,6,339,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,230797,8,1,314,0,314,0,39.25,111.0157646,0,0,0,0,1360.502953,38.99530756,28849.625,69702.87357,200940,2,223073,31867.57143,74721.0212,200940,2,0,0,0,0,0,0,0,0,0,328,40,34.66249561,4.332811952,0,314,31.4,99.29551853,9859.6,0,1,0,0,0,0,0,0,0,34.88888889,39.25,0,0,0,0,0,0,0,8,314,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,117303830,11,1,670,0,353,0,60.90909091,135.7530512,0,0,0,0,5.711663464,0.10229845,10700000,34600000,115000000,8,115000000,11500000,36300000,115000000,8,0,0,0,0,0,0,0,0,0,380,40,0.093773579,0.008524871,0,353,51.53846154,126.0182628,15880.60256,0,1,0,0,0,0,0,0,0,55.83333333,60.90909091,0,0,0,0,0,0,0,11,670,1,0,-1,29200,2,0,2286577,0,2286577,2286577,115000000,0,115000000,115000000,DoS Hulk
53,170,2,2,70,102,35,35,35,0,51,51,51,0,7626,151532,56.66666667,92.95339334,164,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,11764.70588,11764.70588,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
63177,35,1,1,6,6,6,6,6,0,6,6,6,0,166848,209286,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,8192,254,0,20,0,0,0,0,0,0,0,0,BENIGN
80,266909,7,1,348,0,348,0,49.71428571,131.5316366,0,0,0,0,1303.815158,29.97276225,38129.85714,81903.17299,222971,3,251692,41948.66667,89035.1387,222971,3,0,0,0,0,0,0,0,0,0,212,40,26.22616697,3.746595282,0,348,38.66666667,116,13456,0,1,0,0,0,0,0,0,0,43.5,49.71428571,0,0,0,0,0,0,0,7,348,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,200,2,2,88,472,44,44,44,0,236,236,236,0,140381,143723,66.66666667,110.2739014,194,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,10000,10000,44,236,120.8,105.162731,11059.2,0,0,0,0,0,0,0,0,1,151,44,236,0,0,0,0,0,0,2,88,2,472,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,8004864,2,0,74,0,37,37,37,0,0,0,0,0,310996,18507,8004864,0,8004864,8004864,8004864,8004864,0,8004864,8004864,0,0,0,0,0,1,0,0,0,64,0,0.249848092,0,37,37,37,0,0,0,1,0,0,1,1,0,0,0,55.5,37,0,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,20470103,12,1,681,0,364,0,56.75,132.917695,0,0,0,0,33.26802997,0.635072525,1705841.917,5484545.515,19100000,2,19500000,1770288.182,5747472.455,19100000,2,0,0,0,0,0,0,0,0,0,424,40,0.586220792,0.048851733,0,364,48.64285714,123.9910711,15373.78571,0,1,0,0,0,0,0,0,0,52.38461538,56.75,0,0,0,0,0,0,0,12,681,1,0,-1,29200,2,0,1168106,0,1168106,1168106,19100000,0,19100000,19100000,DoS Hulk
53,31367,4,4,152,516,38,38,38,0,129,129,129,0,109665,155389,4481,8970.204736,23885,3,31162,10387.33333,17985.32692,31155,3,7478,2492.666667,4311.363164,7471,3,0,0,0,0,104,104,127.5225556,127.5225556,38,129,78.44444444,47.96121118,2300.277778,0,0,0,0,0,0,0,0,1,88.25,38,129,0,0,0,0,0,0,4,152,4,516,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
443,73602030,23,29,2180,8286,531,0,94.7826087,137.8942139,1430,0,285.7241379,477.9980496,53348,58724,1443177.059,8426057.471,58783573,1,73602030,3345546.818,12764632.4,58863957,50,73537349,2626333.893,11334087.46,58820408,1,0,0,0,0,472,592,0.312491381,0.394010872,0,1430,197.4716981,375.2748533,140831.2155,0,0,0,1,0,0,0,0,1,201.2692308,94.7826087,285.7241379,0,0,0,0,0,0,23,2180,29,8286,8192,385,22,20,297653.5,74140.85311,350079,245228,36473525.5,31551171.75,58783573,14163478,BENIGN
80,987,3,1,0,0,0,0,0,0,0,0,0,0,0,4052.684904,329,338.3947399,690,19,968,484,291.3279938,690,278,0,0,0,0,0,0,0,0,0,60,20,3039.513678,1013.171226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
80,45269096,5,1,33,11,11,0,6.6,6.024948133,11,11,11,0,0.97196551,0.132540751,9053819.2,12490242.66,26231562,39853,26675963,6668990.75,13041938.92,26231562,39853,0,0,0,0,0,0,1,0,0,160,32,0.110450626,0.022090125,0,11,7.857142857,5.367450401,28.80952381,0,0,0,1,1,0,0,0,0,9.166666667,6.6,11,0,0,0,0,0,0,5,33,1,11,-1,229,3,0,39853,0,39853,39853,22412347.5,5401184.944,26231562,18593133,DoS slowloris
53,230,2,2,68,422,34,34,34,0,211,211,211,0,109777,121669,76.66666667,126.7293704,223,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,8695.652174,8695.652174,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,131,34,211,0,0,0,0,0,0,2,68,2,422,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,217162,8,1,372,0,372,0,46.5,131.5218613,0,0,0,0,1713.00688,41.44371483,27145.25,69754.23453,199567,3,210098,30014,74831.70891,199567,3,0,0,0,0,0,0,0,0,0,316,40,36.83885763,4.604857203,0,372,37.2,117.636729,13838.4,0,1,0,0,0,0,0,0,0,41.33333333,46.5,0,0,0,0,0,0,0,8,372,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,170,2,2,104,136,52,52,52,0,68,68,68,0,52653,151532,56.66666667,92.08872533,163,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11764.70588,11764.70588,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73,52,68,0,0,0,0,0,0,2,104,2,136,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,62250986,8,1,220,0,168,0,27.5,57.19390577,0,0,0,0,3.534080569,0.144576023,7781373.25,13271460.85,34638255,3,62249801,8892828.714,13926850.87,34638255,3,0,0,0,0,0,0,0,0,0,256,40,0.128512021,0.016064003,0,168,22,51.75583703,2678.666667,0,1,0,0,0,0,0,0,0,24.44444444,27.5,0,0,0,0,0,0,0,8,220,1,0,-1,29200,5,0,2607930,3684676.868,5213390,2470,28417534.5,8797427.299,34638255,22196814,DoS slowloris
80,43097301,19,1,1434,0,394,0,75.47368421,151.3184165,0,0,0,0,33.27354537,0.464066184,2268279,6424469.604,20800000,3,43100000,2392749.667,6587108.563,20800000,3,0,0,0,0,0,0,0,0,0,644,40,0.440862874,0.023203309,0,394,68.28571429,145.3372433,21122.91429,0,1,0,0,0,0,0,0,0,71.7,75.47368421,0,0,0,0,0,0,0,19,1434,1,0,-1,29200,4,0,352064,162915.9882,467263,236865,20500000,416007.8899,20800000,20200000,DoS Hulk
53123,2311,2,0,12,0,6,6,6,0,0,0,0,0,228928,237555,2311,0,2311,2311,2311,2311,0,2311,2311,0,0,0,0,0,0,0,0,0,40,0,865.4262224,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,58048876,8,1,222,0,168,0,27.75,57.15580211,0,0,0,0,3.824363455,0.155041762,7256109.5,9141505.537,20966765,3,58047837,8292548.143,9352489.696,20966765,3,0,0,0,0,0,0,0,0,0,268,40,0.137814899,0.017226862,0,168,22.2,51.74681955,2677.733333,0,1,0,0,0,0,0,0,0,24.66666667,27.75,0,0,0,0,0,0,0,8,222,1,0,-1,29200,5,0,1903712.5,2688963.747,3805097,2328,18080483.67,2968263.2,20966765,15036524,DoS slowloris
80,171865,5,1,390,0,390,0,78,174.4133022,0,0,0,0,2269.222937,34.9111221,34373,59370.67974,137755,2,139829,34957.25,68538.75665,137755,2,0,0,0,0,0,0,0,0,0,196,40,29.09260175,5.81852035,0,390,55.71428571,147.4061445,21728.57143,0,1,0,0,0,0,0,0,0,65,78,0,0,0,0,0,0,0,5,390,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,47863,4,2,180,198,45,45,45,0,99,99,99,0,291299,102010,9572.6,17985.06912,41348,1,41352,13784,23871.12425,41348,1,2,2,0,2,2,0,0,0,0,152,40,83.57186135,41.78593068,45,99,60.42857143,26.34930197,694.2857143,0,0,0,0,0,0,0,0,0,70.5,45,99,0,0,0,0,0,0,4,180,2,198,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,183,2,2,68,100,34,34,34,0,50,50,50,0,314454,147622,61,100.4589468,177,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,194,2,2,102,224,51,51,51,0,112,112,112,0,75782,144366,64.66666667,73.4325087,145,1,48,48,0,48,48,1,1,0,1,1,0,0,0,0,64,64,10309.27835,10309.27835,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,1715,1,1,0,0,0,0,0,0,0,0,0,0,0,1166.180758,1715,0,1715,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,583.090379,583.090379,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
53,30999,2,2,66,98,33,33,33,0,49,49,49,0,231813,103791,10333,17853.12788,30948,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,64.51821026,64.51821026,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,60205630,20,1,953,0,328,0,47.65,116.4136341,0,0,0,0,15.82908442,0.348804589,3010281.5,9417974.989,38800000,2,59200000,3116382.263,9663761.068,38800000,2,0,0,0,0,0,0,0,0,0,688,40,0.332194846,0.016609742,0,328,43.31818182,111.615576,12458.0368,0,1,0,0,0,0,0,0,0,45.38095238,47.65,0,0,0,0,0,0,0,20,953,1,0,-1,29200,3,0,1099002,407304.8197,1387010,810994,28900000,14100000,38800000,18900000,DoS Hulk
